run_id,git_commit,machine,gpu,seed,grid_offset,case_name,router_recipe,balance_recipe,balance_coeff,route_row_role,route_rows,route_result_rows,route_rows_output_count,route_rows_output_fraction,route_rows_contribute,depth,leaf_rows,shared_unrouted_frac,eligible_index,layer,sample_split,sample_batches,test_accessed,scheduler_status,trial_status,captured_tokens,observed_tokens,fit_tokens,metric_tokens,metric_split,metric_holdout_fraction,initial_normalized_mse,final_normalized_mse,nmse_delta,final_cosine_similarity,tokens_per_second,train_seconds,dead_leaves,route_entropy_mean,leaf_tokens_p10,leaf_tokens_p50,leaf_tokens_p90,route_churn_available,route_churn_fraction,route_churn_changed_tokens,route_churn_tokens,route_churn_initial_unique_leaves,route_churn_final_unique_leaves,route_churn_reason,active_rows_per_token,stored_rows,effective_stored_rows,estimated_active_flops_per_token,estimated_routing_flops_per_token,estimated_dense_flops_per_token,route_output_rows_per_token,route_output_rows_per_node,locoprop_status,locoprop_mse_before,locoprop_mse_after,locoprop_nonincreasing
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42112,3,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,22,blocks.5.reverse_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.017609715461731,0.11707185953855515,0.9005378559231758,0.9441578984260559,59868.823098976565,0.2138007620233111,10,0.0,0.0,3.0,20.799999237060547,true,0.7003356728715289,2295,3277,32,27,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.043709851801395416,0.016663258895277977,true
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ai,1,42112,3,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,23,blocks.5.reverse_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0083085298538208,0.5719220638275146,0.43638646602630615,0.6433421969413757,56522.97248391685,0.22645659698173404,5,0.0,0.0,2.0,20.799999237060547,true,0.7259688739700946,2379,3277,32,32,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.019054420292377472,0.013836418278515339,true
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,1,42114,4,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,24,blocks.6.forward_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0141422748565674,0.13764145970344543,0.876500815153122,0.9339982867240906,32960.30372257234,0.38834593600040535,8,0.0,0.0,3.0,19.59999656677246,true,0.724443088190418,2374,3277,32,32,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.05252167209982872,0.021625882014632225,true
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,1,42114,4,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,25,blocks.6.forward_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0074948072433472,0.6102993488311768,0.3971954584121704,0.6257154941558838,54033.880569642744,0.23688840899558272,8,0.0,0.0,3.0,19.699996948242188,true,0.801953005797986,2628,3277,32,31,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.019910505041480064,0.015228576958179474,true
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,1,42114,4,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,26,blocks.6.reverse_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0161980390548706,0.13145329058170319,0.8847447484731674,0.9376022219657898,49806.74593365675,0.25699330000497866,12,0.0,0.0,3.5,24.29999542236328,true,0.7549588037839488,2474,3277,32,30,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.051477350294589996,0.020548200234770775,true
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,1,42114,4,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,27,blocks.6.reverse_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0066522359848022,0.6085371375083923,0.3981150984764099,0.6110535860061646,51410.23846844797,0.24897764300112613,6,0.0,0.0,3.5,15.699997901916504,true,0.7384803173634422,2420,3277,32,32,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.02327515184879303,0.017735915258526802,true
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,1,42114,4,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,28,blocks.7.forward_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0169425010681152,0.1462862193584442,0.870656281709671,0.9317536950111389,53157.29299011151,0.24079480500222417,8,0.0,0.0,4.0,19.799999237060547,true,0.6628013426914862,2172,3277,32,30,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.051373932510614395,0.020772607997059822,true
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,2,42115,5,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,29,blocks.7.forward_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0066547393798828,0.5829919576644897,0.42366278171539307,0.6180422902107239,33742.85125102096,0.3793396089968155,4,0.0,0.1000000461935997,4.5,25.099992752075195,true,0.7668599328654256,2513,3277,32,32,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.02774594910442829,0.02100878581404686,true
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,2,42115,5,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,30,blocks.7.reverse_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.01685631275177,0.15012595057487488,0.8667303621768951,0.9285093545913696,52677.182831170925,0.24298945600457955,7,0.0,0.0,3.0,24.499996185302734,true,0.7796765334147086,2555,3277,32,30,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.058867912739515305,0.024345293641090393,true
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,2,42115,5,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,31,blocks.7.reverse_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.009290337562561,0.6358386278152466,0.37345170974731445,0.5878103971481323,49799.24717379835,0.25703199800045695,4,0.0,0.1000000461935997,3.5,16.899999618530273,true,0.775099176075679,2540,3277,32,32,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.028840217739343643,0.02232004702091217,true
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,2,42115,5,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,32,blocks.8.forward_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.022698998451233,0.1588493138551712,0.8638496845960617,0.9265702962875366,50159.62104249132,0.25518534099683166,13,0.0,0.0,2.0,23.59999656677246,true,0.7451937747940189,2442,3277,32,28,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.05795235559344292,0.023702163249254227,true
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,2,42115,5,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,33,blocks.8.forward_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0077147483825684,0.6351431012153625,0.3725716471672058,0.5678895115852356,53509.013680928765,0.23921203400095692,3,0.0,1.0,4.0,13.79999828338623,true,0.7662496185535551,2511,3277,32,32,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.035120878368616104,0.026515251025557518,true
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,3,42116,6,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,34,blocks.8.reverse_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.015969157218933,0.18724651634693146,0.8287226408720016,0.9211706519126892,32375.501753196644,0.39536066800064873,5,0.0,0.0,5.0,13.899999618530273,true,0.7409215746109247,2428,3277,32,31,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.060231491923332214,0.025421321392059326,true
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,3,42116,6,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,35,blocks.8.reverse_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0075911283493042,0.6441373229026794,0.36345380544662476,0.5691884756088257,46061.40412689049,0.2778899219993036,5,0.0,0.0,3.5,19.0,true,0.7534330180042722,2469,3277,32,32,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.04119003564119339,0.03288857266306877,true
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,3,42116,6,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,36,blocks.9.forward_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.017987608909607,0.1744193136692047,0.8435682952404022,0.9194881916046143,46232.752515694185,0.2768600029958179,7,0.0,0.0,6.0,19.0,true,0.7140677448886177,2340,3277,32,30,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.07294154912233353,0.03086792305111885,true
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,3,42116,6,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,37,blocks.9.forward_block.mixer.mixer.out_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0083673000335693,0.6700628399848938,0.33830446004867554,0.5459953546524048,44176.780094157,0.28974497400486143,2,0.0,1.0,5.5,16.899999618530273,true,0.7723527616722612,2531,3277,32,32,,52.0,228,228,59904.0,47616,147456,10,2,succeeded,0.05458039417862892,0.042743608355522156,true
route_output_shared_all_full_student_552dc50_wave1_offsets2_6,552dc50163e3d2dbaf3700ebad7b12cd813ee3e3,ripper_idle,3,42116,6,fff_route_output_shared_all_full_student_shards,,,,shared_routing_and_output,2,0,all,,true,5,4,,38,blocks.9.reverse_block.mixer.mixer.in_proj,train_eval,2,false,succeeded,succeeded,32768,262144,29491,3277,holdout,0.1,1.0195565223693848,0.17075631022453308,0.8488002121448517,0.92178875207901,45168.936781927085,0.2833805909976945,7,0.0,0.0,4.0,19.59999656677246,true,0.7390906316753127,2422,3277,32,31,,226.0,402,402,565000.0,23808,406272,10,2,succeeded,0.06841738522052765,0.028131170198321342,true
